Date,Open,High,Low,Close,Price,Volume
1/2/2020,70.239998,71.019997,70.239998,70.900002,65.656494,12456400
1/3/2020,71.339996,71.370003,70.160004,70.330002,65.128654,17386900
1/6/2020,70.32,71.360001,70.230003,70.870003,65.628716,20081900
1/7/2020,70.5,70.519997,69.510002,70.290001,65.091606,17387700
1/8/2020,70.110001,70.290001,69.169998,69.230003,64.110008,15137700
1/9/2020,69.139999,69.900002,68.629997,69.760002,64.600807,14811800
1/10/2020,69.93,69.959999,69.120003,69.139999,64.026657,11995600
1/13/2020,69.199997,69.870003,69.110001,69.800003,64.637848,9953900
1/14/2020,69.379997,69.580002,68.889999,69.199997,64.082222,16261000
1/15/2020,69.199997,69.589996,68.889999,69.089996,63.980354,11390300
1/16/2020,69.300003,69.580002,68.800003,68.82,63.73032,13340300
1/17/2020,68.75,69.080002,68.290001,68.559998,63.489555,18144100
1/21/2020,68.379997,68.419998,67.510002,67.580002,62.582027,17982600
1/22/2020,67.559998,67.699997,67,67.190002,62.220867,17033100
1/23/2020,66.709999,66.93,66.050003,66.769997,61.831924,19605900
1/24/2020,66.540001,66.68,66.040001,66.32,61.415207,18238600
1/27/2020,65.419998,65.730003,64.699997,64.739998,59.952061,21231000
1/28/2020,65.110001,65.199997,64.629997,64.650002,59.868717,19664700
1/29/2020,65.029999,65.129997,63.900002,64.110001,59.368656,14202800
1/30/2020,63.779999,64.879997,63.43,64.790001,59.998367,18544700
1/31/2020,63.200001,63.200001,61.860001,62.119999,57.525826,34282900
2/3/2020,61.380001,61.419998,60.369999,60.73,56.238628,27397300
2/4/2020,61.450001,61.91,59.889999,59.970001,55.534836,31922100
2/5/2020,60.75,62.93,60.599998,62.73,58.090714,32099200
2/6/2020,62.93,63.009998,61.779999,61.880001,57.303577,16055400
2/7/2020,61.41,61.66,61.060001,61.470001,56.923901,15112500
2/10/2020,60.48,60.52,59.619999,59.959999,56.322723,20934500
2/11/2020,60.580002,60.889999,60.169998,60.529999,56.858147,14908700
2/12/2020,61.34,61.529999,60.560001,61.27,57.553253,17862100
2/13/2020,61.060001,61.419998,60.560001,60.93,57.233883,16949400
2/14/2020,61.150002,61.16,60.279999,60.650002,56.970871,10855300
2/18/2020,60.150002,60.389999,59.450001,59.880001,56.247578,18948500
2/19/2020,60.110001,60.619999,59.830002,60.34,56.679672,12804900
2/20/2020,60.23,60.540001,59.720001,59.860001,56.22879,14817200
2/21/2020,59.509998,59.509998,58.790001,59.130001,55.543072,20315700
2/24/2020,57.619999,57.799999,56.360001,56.360001,52.941105,32096600
2/25/2020,56.75,56.75,53.970001,54.200001,50.912136,36414500
2/26/2020,54.549999,54.82,52.93,53.009998,49.794323,29801000
2/27/2020,51.709999,52.439999,49.799999,49.82,46.797832,48141300
2/28/2020,48.77,51.439999,48.009998,51.439999,48.319561,62468400
3/2/2020,52.59,53.889999,51.130001,53.880001,50.611549,38127600
3/3/2020,53.950001,54.150002,50.98,51.299999,48.188053,50580700
3/4/2020,52.23,52.48,51.119999,52.419998,49.240112,24079600
3/5/2020,50.419998,50.700001,49.040001,50.110001,47.07024,40788200
3/6/2020,48.84,49.009998,47.200001,47.689999,44.797039,55640500
3/9/2020,41.709999,44.57,40.799999,41.860001,39.320702,72896300
3/10/2020,46.169998,46.259998,41.450001,43.41,40.776676,60445900
3/11/2020,42.389999,43.48,41.75,41.98,39.433418,51986100
3/12/2020,39.900002,40.650002,37,37.18,34.924599,65725300
3/13/2020,40.009998,40.139999,35,38.119999,35.807571,79891500
3/16/2020,34.400002,37.880001,33.25,34.490002,32.397781,48924700
3/17/2020,35.209999,37.380001,34.200001,36.810001,34.577045,41204400
3/18/2020,34.549999,36.709999,31.23,33.119999,31.110884,54036400
